cross_comp_2,zeeman,score,target_residual,braid_res,ybe_res,best_axis
-0.004999999999999999,-0.008333333333333333,1.711711188372938,1.1722928035526854,0.46929045010051934,0.07012793471973328,z
-0.004999999999999999,-0.006666666666666666,1.6522213346125372,1.1691392455965863,0.4276592109545795,0.05542287806137118,z
-0.004999999999999999,-0.004999999999999999,1.5992142360551167,1.166485550083577,0.3885589367048394,0.04416974926670043,z
-0.004999999999999999,-0.003333333333333334,1.5540311142926144,1.1643380166411506,0.3531064767155598,0.03658662093590412,y
-0.004999999999999999,-0.001666666666666667,1.5179309803521197,1.1627021900639096,0.3227615506483938,0.03246723963981626,y
-0.004999999999999999,0.0,1.4918031981840103,1.1615828268600732,0.29930584587886416,0.03091452544507295,y
-0.004999999999999999,0.001666666666666667,1.4762951900521122,1.1609838663622902,0.2846272692069391,0.03068405448288278,y
-0.004999999999999999,0.003333333333333334,1.4719784587681362,1.1609084068296671,0.2802319393054244,0.030838112633044517,y
-0.004999999999999999,0.005000000000000001,1.4790914855228228,1.1613586868954522,0.28665513824970756,0.031077660377663043,y
-0.004999999999999999,0.006666666666666668,1.4973375437143024,1.1623360726328966,0.3032125580176516,0.031788913063754136,y
-0.004999999999999999,0.008333333333333335,1.5261192482175243,1.16384105042169,0.32832499225462836,0.03395320554120599,y
-0.004999999999999999,0.010000000000000002,1.5647630441253646,1.1658732257023332,0.36011465602193693,0.038775162401094326,y
-0.004999999999999999,0.011666666666666669,1.6123618943224591,1.1684313276087657,0.39685342991269223,0.04707713680100121,y
-0.004999999999999999,0.013333333333333332,1.6677042536967939,1.1715132193724895,0.4371416915004453,0.05904934282385904,y
-0.004999999999999999,0.015000000000000003,1.7295403530419882,1.1751159142983219,0.47991193198438953,0.07451250675927656,y
-0.004999999999999999,0.016666666666666666,1.7968160591085705,1.1792355970247177,0.52436673722328,0.09321372486057271,y
-0.004999999999999999,0.018333333333333337,1.8687190195766685,1.1838676497028304,0.569909388333278,0.11494198154056018,y
-0.004999999999999999,0.02,1.9446341337226847,1.1890066826606265,0.6160868566367119,0.13954059442534633,y
-0.003333333333333334,-0.02,2.2086408618972233,1.1908952669314996,0.7690629494354485,0.2486826455302749,z
-0.003333333333333334,-0.018333333333333333,2.1231219759414506,1.1843730800947467,0.7234728459446118,0.21527604990209218,z
-0.003333333333333334,-0.016666666666666666,2.0398650216883722,1.1783015226287066,0.6773623548270267,0.184201144232639,z
