cxy,cyx,min_abs,site,max_weight,maj_sim
0.125,0.1375,0.0041074335140453,0,0.009949641079306844,0.2762898879108525
0.125,0.15000000000000002,0.0043158795801568894,199,0.009949641079307485,0.28493173796726856
0.125,0.1625,0.004531589329662689,199,0.009949641079307544,0.2524071615845518
0.125,0.17500000000000002,0.004753574021638118,199,0.009949641079307554,0.2522184380559318
0.125,0.1875,0.0049809947731209725,0,0.00994964107930664,0.22774713955128878
0.125,0.2,0.0052131401961489215,199,0.009949641079307061,0.3752528697167091
0.125,0.21250000000000002,0.005449406509312249,199,0.009949641079308121,0.22002873523209254
0.125,0.225,0.005689280334713165,199,0.009949641079306995,0.30502684223445875
0.125,0.23750000000000002,0.005932324078668514,199,0.009949641079308088,0.20250636615750583
0.125,0.25,0.00617816364674284,199,0.009949641079307027,0.198503450848996
0.1375,0.0,0.003039254655851642,199,0.009949641079306846,0.48236190979535254
0.1375,0.0125,0.0030517877179135344,0,0.009949641079306784,0.48447004379948777
0.1375,0.025,0.0030890818233714427,199,0.009949641079306938,0.2782440144143533
0.1375,0.037500000000000006,0.0031502576992910036,0,0.009949641079308113,0.45806901409481626
0.1375,0.05,0.0032339603362728786,199,0.00994964107930731,0.39650071852324587
0.1375,0.0625,0.0033384957938288056,199,0.009949641079307837,0.41021654502324945
0.1375,0.07500000000000001,0.0034619774260418296,199,0.009949641079306825,0.39122483974448685
0.1375,0.08750000000000001,0.0036024575022639126,199,0.009949641079306707,0.37050445728817405
0.1375,0.1,0.003758030233645848,199,0.009949641079306895,0.2752511394692363
0.1375,0.1125,0.003926902245098174,199,0.009949641079307348,0.2656529990505788
0.1375,0.125,0.0041074335140453,0,0.009949641079306844,0.30989496935295924
0.1375,0.1375,0.004298155153811156,0,0.009949641079306766,0.29289321881395247
0.1375,0.15000000000000002,0.004497771026224617,199,0.009949641079307027,0.3084059443016811
0.1375,0.1625,0.004705149254449026,0,0.009949641079307235,0.26436456833296706
0.1375,0.17500000000000002,0.004919308247418819,199,0.009949641079306864,0.25221899131103154
0.1375,0.1875,0.005139400410921934,199,0.00994964107930733,0.33382130376155195
0.1375,0.2,0.005364695551346287,199,0.009949641079307467,0.26357929406390745
0.1375,0.21250000000000002,0.005594565126769593,199,0.00994964107930695,0.22456701066499885
0.1375,0.225,0.0058284679274129315,199,0.009949641079306817,0.2312061607587238
0.1375,0.23750000000000002,0.006065937407217281,199,0.009949641079308177,0.21764795083283373
0.1375,0.25,0.006306570676672116,199,0.009949641079308187,0.22036465488914658
0.15000000000000002,0.0,0.0033155505336563418,199,0.009949641079307962,0.4377886585860953
0.15000000000000002,0.0125,0.0033270429443156583,199,0.009949641079307741,0.1473554893499267
0.15000000000000002,0.025,0.003361284425572539,199,0.009949641079307743,0.29586859529139165
0.15000000000000002,0.037500000000000006,0.003417591264334589,199,0.00994964107930686,0.4276878785515026
0.15000000000000002,0.05,0.003494897127913732,0,0.009949641079306794,0.4494897427835709
