cxy,cyx,min_abs,site,max_weight,maj_sim
0.11733333333333335,0.15000000000000002,0.004209406563775082,199,0.009949641079308028,0.252473120018055
0.11733333333333335,0.15466666666666667,0.00429112395172988,0,0.009949641079307032,0.24796169228000664
0.11733333333333335,0.15933333333333333,0.004373747358306817,199,0.009949641079306721,0.24220563447387344
0.11733333333333335,0.164,0.004457226399310565,199,0.009949641079306844,0.2407240654829289
0.11733333333333335,0.1686666666666667,0.0045415138919033815,199,0.009949641079308865,0.31162667332039773
0.11733333333333335,0.17333333333333334,0.0046265656508067965,199,0.00994964107930714,0.23725163958400708
0.11733333333333335,0.178,0.004712340294092177,199,0.009949641079307526,0.23104818845754171
0.11733333333333335,0.18266666666666667,0.00479879905899927,199,0.009949641079307427,0.23754573961138825
0.11733333333333335,0.18733333333333335,0.00488590562794744,199,0.009949641079307268,0.3744847889083228
0.11733333333333335,0.192,0.00497362596472565,199,0.009949641079306586,0.25007178392761786
0.11733333333333335,0.19666666666666668,0.005061928160692064,199,0.00994964107930692,0.21304077531840337
0.11733333333333335,0.20133333333333336,0.005150782290705745,0,0.009949641079306725,0.3864889576541013
0.11733333333333335,0.20600000000000002,0.005240160278437983,199,0.009949641079307786,0.2200550599438842
0.11733333333333335,0.21066666666666667,0.005330035770650832,199,0.009949641079306942,0.2046965101394851
0.11733333333333335,0.21533333333333332,0.005420384020006552,199,0.00994964107930862,0.24045522390797902
0.11733333333333335,0.22,0.0055111817759444515,0,0.009949641079307216,0.3420436253611352
0.122,0.08,0.0032247126229425194,0,0.009949641079306924,0.3660176675814161
0.122,0.08466666666666667,0.0032824094994524902,199,0.00994964107930691,0.35528314104073444
0.122,0.08933333333333333,0.003342294538016488,0,0.009949641079306789,0.3484063518682763
0.122,0.094,0.0034042522631030827,199,0.009949641079307792,0.33944717278939285
0.122,0.09866666666666667,0.0034681715929374374,199,0.009949641079306827,0.330437993575762
0.122,0.10333333333333333,0.0035339460890770336,199,0.00994964107930683,0.3226023920786171
0.122,0.10800000000000001,0.0036014741090524827,199,0.00994964107930683,0.3146685727284376
0.122,0.11266666666666666,0.0036706588769697124,199,0.009949641079307073,0.28309256515482006
0.122,0.11733333333333335,0.003741408486012565,199,0.009949641079307067,0.28605858580250365
0.122,0.122,0.0038136358455632064,0,0.009949641079306725,0.2928932188139526
0.122,0.12666666666666668,0.0038872585842920637,0,0.00994964107930677,0.28629131277466635
0.122,0.13133333333333333,0.003962198919156668,0,0.009949641079306728,0.2800423041351444
0.122,0.136,0.004038383498877916,0,0.00994964107930717,0.27417692035452723
0.122,0.14066666666666666,0.0041157432291485385,199,0.009949641079307778,0.27945844707162637
0.122,0.14533333333333334,0.0041942130856433835,199,0.009949641079307556,0.2639852018791957
0.122,0.15000000000000002,0.004273731919822795,199,0.009949641079306919,0.25938940581505077
0.122,0.15466666666666667,0.004354242261572994,0,0.00994964107930672,0.2528381574982528
0.122,0.15933333333333333,0.004435690121914835,199,0.009949641079308501,0.24889044236137925
0.122,0.164,0.004518024798301694,199,0.009949641079306588,0.24437864122171993
0.122,0.1686666666666667,0.004601198684442087,0,0.009949641079306697,0.2395071795128515
0.122,0.17333333333333334,0.004685167086090125,0,0.009949641079306756,0.2354841253777733
0.122,0.178,0.004769888043830828,199,0.0099496410793088,0.30735390850499045
0.122,0.18266666666666667,0.004855322163565545,199,0.009949641079307504,0.23364592144086682
0.122,0.18733333333333335,0.004941432455125461,199,0.009949641079306798,0.2245207251959257
0.122,0.192,0.0050281841792392526,199,0.009949641079307861,0.2220665068190829
0.122,0.19666666666666668,0.005115544702899544,199,0.009949641079308045,0.22996577564877363
0.122,0.20133333333333336,0.0052034833630566785,199,0.009949641079306784,0.36183610810672817
0.122,0.20600000000000002,0.005291971338459711,0,0.00994964107930688,0.32881374622404924
0.122,0.21066666666666667,0.005380981529403146,0,0.009949641079306794,0.37566361278854454
0.122,0.21533333333333332,0.005470488445075339,199,0.009949641079308003,0.22092853230021392
0.122,0.22,0.005560468098178339,0,0.009949641079306692,0.20418841569951507
0.12666666666666668,0.08,0.0033114547315571067,0,0.009949641079306676,0.3581226210604793
